fix_x,fix_y,mov_x,mov_y
212.4815675439048,114.76087521566924,231.8707431916436,109.35681230685168
254.73035647966725,113.34074785648396,277.58006049611845,103.51426798973836
228.45800033473935,109.79042945852072,248.02365983307448,104.20162614469288
228.102968494943,104.81998370137222,249.3983761429836,98.01540275010228
219.5822043398313,123.99170305037364,238.74432474118865,118.29246832126027
234.13850977148053,113.69577969628028,254.2098832276652,107.98209599694266
235.20360529086943,117.24609809424352,256.95931584748314,111.07520769423796
244.0794012857776,111.92062049729869,263.8328973970282,104.88898429964738
343.8433482685442,82.45297779420389,390.9941560636122,73.9578673266945
309.0502279685046,103.39985634218692,346.6595550690465,86.33031411587564
327.5118836379134,65.7664813237767,356.2825692384096,58.83598791769532
283.8429673429657,70.73692708092523,310.5732519339348,60.554383305081615
273.5470439888724,93.81399666768624,293.0456189825949,83.23720241858035
168.1025875693645,108.72533393913176,180.3188815700554,111.76256584919248
187.98437059795856,97.0092832258531,203.68905883850869,96.98436551767054
186.9192750785696,119.73132097281776,205.0637751484178,117.94878924378304
176.62335172447624,137.12788112283758,192.34764928175932,135.13274311764576
200.41048499082984,225.53080923212192,219.4982964024624,215.89732632480047
181.5937974816248,158.0747596708206,197.5028354439181,151.28565975907668
183.3689566806064,194.99807100963812,199.9085889862589,188.40300012662016
170.58781044793875,180.0867337381926,188.9108585069868,176.7179114923935
85.02513705702498,269.19972552706963,85.46345618633325,262.63768086170705
161.35698261323438,305.0579413464982,182.380956034919,296.31823045447794
113.78271608052714,301.50762294853496,117.7692894691952,303.8791701589776
139.34500854586236,309.6733552638504,149.04408551962536,309.37803539861363
100.24165651785518,287.38257444006933,100.92901467280969,287.0388953625921
279.2275534256135,254.99845193521668,301.63759591952623,244.76636883288984
227.03787297555408,262.0990887311431,253.52252507271052,254.7330620797302
249.4048788827224,253.5783245760314,275.17430695377766,249.5778759175714
239.10895552862905,266.0044389689027,263.8328973970282,258.8572110094573
441.1228682107488,158.6216403016251,479.2799953065411,157.7903856240827
421.36428894748866,139.92155635603962,466.0048741880365,139.62443040928693
412.54349463353327,124.39695836347809,460.4153495065609,124.60258282782121
399.13588727632106,104.28554732765974,437.7079054880662,98.40168588340424
429.47941971632764,181.5557055179092,467.40225535840545,183.29259198331522
452.4134849326117,229.54082658582664,477.53326884358,211.58956068328553
451.3549896149371,320.57142390584653,472.6424347472888,300.67261029430324
474.64188660377937,269.4108168849051,479.9786858917256,254.55903167212935
477.8173725568033,306.10532123095965,479.62934059913334,277.6158209832163
465.821092289824,249.29940584908678,479.62934059913334,234.29700470178022
483.4626809177348,288.1109008304906,479.2799953065411,265.3887357424884
464.7625969721493,315.6317790900315,478.93065001394893,289.84290622394417
101.3458712371863,152.2706683955772,104.78184164767458,155.69431386852935
