fix_x,fix_y,mov_x,mov_y
237.22399375740582,139.32547051979668,237.03724871626628,127.97766951029786
241.02199241970715,174.77345803460804,244.60935925682907,162.68317615454407
252.41598840661078,173.5074584805077,259.12257112624116,163.31418536625765
251.78298862956052,146.28846806734896,256.59853427938685,135.54978005086068
258.7459861771128,159.58146338540314,265.43266324337674,148.8009734968456
212.5370024524479,215.91844354287127,217.4759631531457,211.27088545648877
194.18000891799198,135.52747185749547,194.75963153145722,121.66757739316219
198.61100735734345,174.14045825755784,204.2247697071607,169.6242774833933
191.79933732515923,123.77801719619538,189.5542869762332,116.96421575102045
179.0144160906172,182.73070955547217,202.29900405594952,177.1476019607921
88.80969404690455,141.53485224417034,99.63322758045666,152.36620763912143
385.6798255148913,182.8037804024002,388.0844598640435,164.02386442738276
366.2008716083839,166.977130353363,370.4871698421761,145.81977130131307
326.6342464857907,184.6299323311353,325.58374013120414,166.45107684419207
355.24396003597343,212.0222112621613,358.35110775812956,202.85926309633146
341.2434619156713,171.2381515204114,343.7878332572738,149.460589926527
