fix_x,fix_y,mov_x,mov_y
178.55134318577356,97.37803007198836,182.2535077130401,110.39655286709626
194.27533490791035,83.16596063082622,200.8114506867513,95.61893161025216
193.0657970831306,106.14717930164156,201.49878190799984,116.58253385833332
184.59903230967237,117.33540418085428,192.2198104211442,127.92349900893464
147.10335974149996,205.32928093358132,155.79125569497037,238.5838256299533
155.2677400587633,198.37443844109777,164.38289596057746,225.8681980368549
101.44330685606424,137.29277828972022,98.74276433133969,158.50973835449568
195.78725718888504,126.40693786670244,202.52977873987265,142.70112026577874
207.8826354366826,187.79098247427493,219.7130592710868,208.6849175056408
188.53003024020651,158.4596902233659,196.34379774863555,178.442343770704
220.88516705306492,97.68041452818326,231.3976900323123,106.95989676085348
269.2666800442551,106.14717930164156,281.9165347940817,107.30356237147774
232.98054530086247,104.33287256447193,241.7076583510408,113.83320897333908
257.1713017964576,100.09949017774278,267.8262447584861,104.55423748648349
245.37830800485497,99.4947212653529,255.1106171653878,106.95989676085348
253.24030386592335,103.12333473969215,264.7332542628676,109.70922164584772
238.72584996856637,91.63272540428451,250.98662983789643,98.3682564952464
257.47368625265256,96.47087670340352,269.2009072009833,100.08658454836782
294.36458990843505,67.74435336488438,314.2211021927642,66.06368909656396
279.54775155488306,83.7707295432161,292.9138343340587,84.62163207027515
346.07233191776953,84.98026736799585,374.3625840520134,78.77931668966238
307.6695059810123,98.58756789676808,317.31409268838274,96.9935940527493
335.7912604071416,66.5348155401046,353.3989818039323,61.59603615844827
251.72838158494864,221.3556571119131,268.1699103691104,249.23745955930605
264.7309132013311,215.00558353181935,280.54187235158463,238.9274912405776
86.9288529587072,226.49619286722705,84.65247429574413,262.640418373653
163.1297359198317,259.1537141362804,170.91254256243872,298.3816418785783
121.09829650873525,259.4560985924753,120.39369780066944,304.9112884804397
141.66043952999107,259.75848304867026,146.85594981873908,309.03527580793104
103.86238250562374,246.15118251989804,102.17942043758252,291.50832966609266
271.3833712376197,120.35924874280366,284.3221940684517,130.6728238939289
424.07480990333727,126.71127473184077,459.9074477414879,148.34677100700637
441.4858716498172,143.7809431107427,471.21922554282366,168.22807744571767
421.68505633029105,168.36126557636146,451.6807002496074,190.1660707573991
436.7063645037247,186.45511405799752,455.1085117045576,204.90566001368506
439.7789048119271,264.97558860094637,455.1085117045576,294.3715389878859
465.72480074785796,223.32559775642568,472.24756897930877,251.86667694650313
456.848573190829,204.89035590721159,472.24756897930877,222.73027957942622
466.407587483014,254.39239420602718,472.24756897930877,274.4902325491746
447.9723456338,194.98994824744847,466.7630706513884,212.10406406908055
461.6280803369215,215.13215693455277,472.59035012480376,238.15543112670224
469.4801277912164,237.6641191947033,471.56200668831866,262.1501113113538
453.7760328826266,259.51329471969774,468.47697637886347,287.8586972234805
410.0776818326377,114.07972013145334,446.538983067182,123.32374738586975
397.10473386467226,91.88915123888086,428.71436350144086,101.72853521968335
363.6481838420245,136.95307575918193,383.46725229609797,143.89061611557108
