fix_x,fix_y,mov_x,mov_y
233.88277369989245,111.70874754257451,233.68842021898516,106.6688893141552
285.1610892094924,127.4061910659214,286.1370776717457,113.13982757131396
263.18466827680663,109.26692299449834,261.6156274340914,100.1979510569964
260.39401165043387,112.7552437774643,259.91274894536537,104.625435127684
275.3937910171876,121.12721365658264,276.2603824371349,109.05291919837155
247.8360568317564,119.38305326509968,247.6520238265382,112.79925187356878
268.4171494512556,122.87137404806565,267.74598999350496,113.82097896680438
264.5799965899931,116.94122871702348,265.70253580703377,108.37176780288118
188.88343559963133,108.91809091620176,187.370125325638,107.6906164073908
201.79022249660545,96.01130401922762,201.6743046309364,94.40816419532804
194.1159167740803,133.33633639696356,194.86279067603243,126.42227978337672
202.13905457490205,121.82487781317585,202.0148803286816,117.22673594425636
211.5575206889102,152.87093278157303,214.6161811452539,143.79164036838188
197.2554054787497,177.28917826233487,196.56566916475845,170.01596909476217
215.7435056284694,208.3352332307321,221.0871194024128,198.28375200761369
148.41891451722603,240.07895235572244,152.29082845788253,239.15283573703755
158.53504478782736,233.79997494638368,163.52982648347415,230.6384432934076
164.1163580405729,302.86872644911,163.87040218121933,300.79703702891857
94.69877445954997,275.3109922636788,87.58144588629477,264.35543737018224
124.69833319305737,300.07806982273723,119.25498577659825,301.13761272666375
145.2794258125566,308.101207623559,143.4358603165074,305.9056724950965
107.95439343482067,287.17128292576314,101.20447379610276,286.8334334213654
296.32371571498345,274.26449602878904,304.52816534998647,273.21040551155744
267.02182113806924,252.2880750961033,274.2169282506637,240.85571422576356
280.62627219163653,237.28829572934967,288.1805318582169,226.8921106182104
279.23094387845015,250.19508262632377,284.4341991830197,236.42823015507597
318.3001366476691,123.22020612636224,318.49176895753965,107.35004070964558
351.78801616414245,109.96458715109154,364.4694881531415,89.64010442689525
347.6020312245833,69.84889814698278,351.8681873365691,58.98829162982736
293.18422701031403,96.36013609752422,296.3543486041017,86.57492314718849
305.0445176723984,82.75568504395693,304.86874104773165,71.93016814414489
99.58242355570232,158.4522460343186,98.13929251639593,154.34948699848303
286.5564175226787,143.4524666675649,295.6731972086113,131.87149094729992
448.4347328294151,221.87574435000136,446.08486768750697,207.71934028869555
458.2348694969564,174.27508053622964,463.16761088461976,179.02033171754596
422.18436675564396,205.42551494377142,436.17687663318145,193.36983600312075
442.4846498526937,152.92478279622907,455.6512038778901,153.05456205793442
427.4344399703982,127.72443136540875,446.42652255144924,118.88907566370872
366.1835857982654,164.4749438686884,368.5292135726146,147.58808423485831
409.23418615925016,108.47416291130992,421.14406261972215,103.51460678630713
386.8338737762988,89.92390421917827,394.8366380961684,77.20718226275335
446.33470354351346,310.4269792388561,445.40155795962244,288.3498881790682
478.18514771302245,263.5263251870516,468.9757435716382,249.74288855359316
469.0850208074485,238.3259737562313,466.5841595240423,225.4853932136929
471.88505985531737,298.1768084044296,464.8758852043311,275.70865821320467
461.03490854482527,228.52583708869005,458.7260976533704,215.9190570233097
475.38510866515355,251.6261592336087,468.6340887076959,238.12662317955642
480.9851867608914,284.87662292705215,468.9757435716382,261.7008087915722
460.3348987828581,305.17690602410187,455.6512038778901,282.88341035599205
