fix_x,fix_y,mov_x,mov_y
208.9101648060639,177.8647367272854,206.02741373780884,169.95919176374397
225.42003877789728,224.85437803173448,232.1438287981482,224.10297908395984
218.43509209750619,214.69445558752926,221.31507133410503,212.00025015355865
245.73988366630772,125.79513420073363,239.7876575962963,120.27430457578117
268.59970916576947,133.41507603388754,269.7259870557099,130.46607630664533
254.6298158049873,187.38966401872779,252.52737225987653,176.32904909553406
268.59970916576947,192.4696252408304,268.45201558935184,181.42493496096617
273.6796703878721,159.44987729716343,272.91091572160485,151.48660550155267
201.29022297291,99.76033293745786,196.4726277401237,110.71951857809603
369.56393845505875,98.49034263193221,365.91083276574034,87.78803218365167
410.20362823187963,178.49973188004822,399.0340908910489,165.5002916314909
374.00890452439853,209.61449436542665,362.72590409984537,196.0756068240834
179.20656417281484,158.34431032238808,181.62147475261432,159.45420298535328
194.4724676928104,131.4763201271959,192.03483088412227,123.31373170541391
