fix_x,fix_y,mov_x,mov_y
123.3911351285094,174.21124365180708,121.2494485675731,157.58369554735165
136.18387673528002,179.18619872110685,135.46360590842932,173.82844679404445
133.3410452671087,172.78982791772148,133.43301200259265,156.22996627679393
170.29785435333486,130.85806376219568,183.52099501322886,110.88003571310983
169.5871464862921,154.31142337460847,176.7523486604402,138.63148575954338
150.39803407613624,155.73283910869407,153.06208642567987,144.72326747705318
103.49131485131079,299.29582825134173,81.99129972139878,273.3275481800379
156.7944048795215,324.8813114648829,136.8173351789871,298.37153968535597
144.00166327275087,255.23194049468748,142.23225226121798,229.33134688691155
163.19077568290675,255.23194049468748,162.53819131958397,225.94702371051721
116.99476432512415,228.9357494141035,113.12707294422665,200.90303220519914
106.33414631948199,226.80362581297504,102.29723877976483,194.81125048768934
295.3824389528695,59.78727705791471,324.98570378651203,56.73086489080049
309.5965962937257,68.31577146242842,354.76774773878225,65.53010514942576
285.4325288142702,31.35896237620227,321.6013806101177,33.717467291319
