fix_x,fix_y,mov_x,mov_y
117.50502281404898,200.58255935315958,116.53312751245795,187.45745861463053
119.01114639545231,187.40397801588037,116.53312751245795,175.59871715263372
122.023393558259,216.02032606254377,121.204752936881,198.59748847286994
142.73259280255485,198.32337398105457,140.96932204020897,185.30132380335837
170.59587905851657,208.11317726017626,169.35843038862555,201.11297908602077
171.72547174456912,47.334484945370036,168.99907458674687,46.589984278183636
170.21934816316576,130.5478128179044,169.35843038862555,127.44503970088911
170.21934816316576,88.75288343396178,169.35843038862555,88.27525729611182
169.46628637246408,169.70702593439117,169.35843038862555,165.17739889815167
96.41929267440226,123.77025670158937,105.03374185233986,114.86758663513493
118.25808460475064,103.06105745729349,119.40797392748749,94.02495012617086
134.82544400018736,148.2447648993936,132.70413859699903,133.1947325309482
137.08462937229234,121.8876022248352,132.34478279512035,112.3520960219841
