fix_x,fix_y,mov_x,mov_y
156.33870967741936,115.05606182795691,145.3580645161291,115.11690322580645
150.5725806451613,122.74423387096769,135.1387096774194,122.68679569892473
221.30376344086025,72.7711155913978,215.37956989247317,71.21152688172043
225.91666666666666,48.16896505376337,225.22043010752697,42.824430107526894
194.77956989247312,22.413588709677356,194.18387096774194,20.871741935483897
97.13978494623657,168.10444892473112,92.74731182795705,169.24163440860215
118.66666666666669,165.79799731182788,112.80752688172049,168.48464516129033
128.2768817204301,163.8759543010752,123.40537634408605,165.83518279569893
144.4220430107527,142.73348118279563,140.81612903225806,139.71905376344085
154.41666666666669,165.02918010752683,154.44193548387096,164.32120430107528
139.80913978494624,181.55874999999995,141.9516129032258,191.5728172043011
137.502688172043,239.2200403225806,139.68064516129033,242.29109677419353
140.96236559139786,225.38133064516123,145.3580645161291,233.20722580645162
146.72849462365593,231.1474596774193,151.03548387096777,240.02012903225807
120.20430107526883,206.16090053763435,120.37741935483876,218.06744086021504
85.99193548387098,260.3625134408602,83.28494623655916,279.38356989247313
103.67473118279571,268.819502688172,103.72365591397852,289.9814193548387
130.1989247311828,253.05874999999995,129.83978494623665,262.7298064516129
119.43548387096774,263.822190860215,123.02688172043014,278.2480860215054
93.2956989247312,266.12864247311825,93.12580645161296,287.3319569892473
166.71774193548387,248.4458467741935,174.88064516129037,253.64593548387097
230.1451612903226,76.61520161290315,227.49139784946243,80.29539784946235
228.60752688172047,143.1178897849462,227.11290322580652,139.71905376344085
221.68817204301078,261.5157392473118,227.86989247311834,249.86098924731184
219.38172043010755,285.3490725806451,227.49139784946243,268.7857204301075
185.93817204301078,280.7361693548387,197.96881720430116,269.1642150537634
174.79032258064515,85.07219086021496,156.71290322580654,86.35131182795698
172.48387096774192,66.62057795698917,158.6053763440861,71.21152688172043
