fix_x,fix_y,mov_x,mov_y
234.38104838709677,33.72391733870967,218.26235735746985,38.513599274705314
236.35483870967744,92.54286895161289,218.26235735746985,84.57451931567977
158.58749999999998,106.75415927419357,142.26183928986205,101.84736433104518
203.98467741935485,100.43803024193551,191.3934873335682,99.16047732865496
162.92983870967743,146.62472379032258,154.16091030044714,131.40312135733708
175.16733870967744,128.86061088709678,166.82766331171507,119.88789134709347
202.40564516129035,117.01786895161291,183.33282632639765,112.59491234060584
234.38104838709677,228.33964314516132,218.26235735746985,218.53502843484708
233.98629032258066,288.34286895161296,218.64619835781133,282.2526344915284
235.17056451612905,258.3412560483871,218.64619835781133,251.16151346387065
207.14274193548385,212.94407862903228,195.6157383373241,205.86827542357912
174.37782258064516,156.4936754032258,159.91852530556895,149.05980737304395
171.21975806451616,195.5747237903226,158.38316130420316,185.9085434058235
207.14274193548385,165.17835282258065,192.928851334934,165.18112938738503
185.03629032258067,175.83682056451613,174.12064231820278,178.23172339899443
190.95766129032256,138.72956250000001,177.57521132127584,140.99914636587343
205.16895161290324,137.15053024193548,191.00964633322673,137.1607363624589
