fix_x,fix_y,mov_x,mov_y
117.24794475971456,43.49252634392519,103.07658290105354,46.89776195320445
122.87172719599945,152.10182464467684,104.11237315352741,145.29783593822248
120.4113223801248,92.70062266141784,104.63026827976432,97.3925367613058
119.00537677105359,67.04211529586811,103.8534255904089,71.75672801257741
121.46578158692822,124.33439886552028,104.11237315352741,119.66202718949411
