fix_x,fix_y,mov_x,mov_y
182.73747629416732,43.636079586740834,165.75418117441603,46.9596979825871
181.64355495609544,224.8623812606519,166.46232348988286,204.52136317395727
133.87565652695588,181.105527737776,121.84935761547246,169.46831855834907
141.1684654474352,211.37068475776516,127.86856729694051,196.02365538835528
125.48892626840468,198.24362870090238,115.12200561853757,185.40152065635277
62.041488660234634,215.74637011005274,60.59504732759149,205.93764780489093
97.04697147853535,240.54192043968243,89.98295341946505,225.76563263796223
105.0690612910626,232.15519018113122,96.71030541639993,218.33013832556048
161.22368997875333,244.18832489992207,154.42390412694675,228.59820189982958
130.95853295876418,251.4811338204014,127.86856729694051,242.05290589369937
130.95853295876418,112.18848343924645,117.24643256493806,107.85993711273466
