fix_x,fix_y,mov_x,mov_y
107.92799502483841,134.13442088283426,98.0205396680301,125.51325782105471
119.02288381691669,116.05386136981781,106.37791212331729,113.57415431350154
141.21266140107326,160.43341653813093,130.65408925534211,148.99349471924265
128.88500718765295,190.43070845745368,110.3576132925017,181.22907418963626
153.95123742160757,211.3877206202682,137.4195812429556,200.33163980172137
244.76495679380383,235.2211854328808,225.76894719884922,244.10835266274975
245.17587860091783,313.7072505916567,226.96285754960456,303.40590008359726
245.17587860091783,275.9024443371678,225.76894719884922,274.35408154855116
117.79011839557465,141.94193521800048,106.77588224023577,128.69701875640226
239.4229733013217,37.15687440392787,226.1669173157677,43.13344361893769
245.99772221514587,78.24905511532887,226.1669173157677,78.55278402467883
246.40864402225986,55.64835572405832,226.56488743268608,59.05224829567527
