fix_x,fix_y,mov_x,mov_y
244.74454278543737,43.50405438125466,228.38198924731182,45.50236491935482
246.4777197662532,59.53594145380089,228.76196236559144,56.90155846774189
244.74454278543737,113.697722104295,228.76196236559144,106.29806384408602
244.74454278543737,150.09443870142707,228.38198924731182,139.73569825268814
152.45286855699538,254.95164604078366,143.64798387096778,247.26809072580642
160.2521649706665,248.45223236272437,155.42715053763447,245.74819825268816
157.65239949944282,254.95164604078366,150.48750000000007,249.54792943548384
112.15650375302775,161.36008907672982,100.33104838709676,153.79470362903223
180.1837002500484,114.9976048399069,156.5670698924731,110.09779502688173
134.25451025842935,165.2597372835654,118.18978494623661,161.39416599462362
155.48592827342304,135.36243436449269,134.9086021505376,130.61634341397848
147.68663185975188,128.42972644122943,129.5889784946237,122.25693481182793
