fix_x,fix_y,mov_x,mov_y
89.15733757544001,52.970836839901324,91.27945258292993,59.72972348099509
30.66993376646157,70.83225956000851,26.019382032930594,61.97041259859165
64.64165933215563,60.32554031288663,61.87040791447532,52.44748384880634
55.53583598465002,23.201798973056015,58.22928809838095,21.357922342154296
97.21248899823345,37.21075796921852,93.24005556082693,39.563521422626195
21.914334393860003,50.169045040668834,22.658348356535782,44.885158076918
117.87570351757316,90.09457817973197,99.96212291361655,91.93962954644542
117.17525556776502,167.14385265862575,99.68203677391699,151.03780502305426
117.52547954266907,126.51787156975448,99.40195063421743,122.18893263399876
108.06943222025939,69.08113968548821,96.04091695782262,75.69463344387046
