fix_x,fix_y,mov_x,mov_y
162.99456403647454,109.4915931756367,154.90632556267616,100.14155608670563
194.7097210462825,114.6345916096596,187.75181189864298,102.38102106415795
189.99530581509484,199.49406577103764,185.88559108409942,172.17767952808748
214.85313157953894,307.92561608835405,213.87890330225304,262.5027669519963
215.7102979852094,247.92396769142007,213.50565913934435,214.7275140996809
215.7102979852094,281.78204071540426,213.87890330225304,241.2278496661996
216.5674643908799,190.9224017143328,213.87890330225304,162.47333129246093
216.99604759371513,108.63442676996618,212.75917081352685,96.78235862052725
216.13888118804462,30.632283853952003,213.13241497643554,39.676001695493994
76.4207570637555,185.35082007747465,69.80665641948934,169.9382145506352
107.70733087072824,129.20642050605784,100.03943361509516,118.80376423214136
89.27825314881278,151.06416385065523,85.10966709874663,135.5997515630335
132.99373983800754,110.77734278414238,125.79328085579647,102.38102106415795
