fix_x,fix_y,mov_x,mov_y
172.00534498057786,120.0545207285914,161.52821006571122,99.97723446091533
193.8772174417522,132.6105956600063,181.0605363070129,109.92766481025771
181.3211425103373,154.07743344597375,169.63596812813836,130.56559442370863
217.77426327896129,122.484728779833,205.0152760369113,101.81990674783057
176.0556917326472,200.65642109477102,167.79329584122303,177.73800496873932
78.03730033256946,171.49392447987185,73.44847475116171,154.52033415360702
113.68035175077955,123.29479813024687,105.51097254348724,109.55913035287466
92.21351396481211,143.95156656580042,90.03252533339906,123.56343973343064
144.0579523912995,113.5739659252805,133.15105684721613,99.24016554614917
174.43555303181947,235.08436848736028,170.3730370429044,203.53541698555296
