fix_x,fix_y,mov_x,mov_y
38.0643874018392,84.90553714445488,31.49307591511422,73.0207091992443
108.70888467777478,65.7939823258443,97.08607904626587,67.36613996380018
77.65260809753256,70.2305932658789,65.9859482513233,58.601557648861814
58.19977551430394,74.32592644129545,46.76041285081334,63.69066996076151
91.98627421149051,67.50037114893453,81.25328518702236,61.14611380481165
121.67743973326053,85.58809267369097,105.56793289943198,89.98441690557661
118.6059398516981,170.22497829896642,105.28520443765979,183.0020808286322
119.97105091017029,127.90653548632869,104.7197475141154,134.65551386558508
121.33616196864249,108.79498066771811,105.28520443765979,114.58179307975848
119.97105091017029,148.72447912802951,105.00247597588759,158.97016157799476
23.389443523263225,72.27825985358717,21.597579753087075,61.14611380481165
112.80421785319133,45.99987197799763,100.7615490493045,45.59604840734036
72.19216386364381,23.13426174858853,64.00684901891782,22.412314542019516
34.3103319910407,40.88070550872692,32.34126130043086,33.721453012907716
102.56588491464994,25.523206100914848,91.99696673436614,29.48052608632466
