fix_x,fix_y,mov_x,mov_y
23.194172595722094,59.35009007311817,21.157030145326644,51.07282970882241
28.18881530568666,76.95025962251708,30.436327457262166,69.88221615193507
47.92954601649896,70.05289588018508,42.22354296161279,67.37429795952005
74.56764046964328,64.58257291212865,67.30272488576298,62.86004521317301
55.540430145968756,22.009189812906925,56.267884839136855,21.73018685756668
30.091536338054098,38.657998846122126,31.941078372711218,33.01581872343428
41.74570266130475,28.668713426192994,43.97908569630329,25.241272326947723
25.33473375713548,46.98240336272971,25.671282891673627,40.539573300679336
106.676057890844,74.8096984611037,102.41357957957325,88.1900189565647
91.45428963190439,37.706638329938386,97.39774319474321,45.555409685509375
75.75684111487293,24.387591103366248,81.8486504017701,24.990480507706224
65.52971556589789,22.484870070998795,69.81064307817797,21.22860321908368
87.17316730907764,28.668713426192994,91.88032317143018,31.761859627226755
75.51900098582699,71.00425639636879,66.04876578955543,71.88855070586709
63.3891544044845,74.09617807396592,54.26155028520486,73.89488525979911
50.070107177912334,84.56114375198689,43.97908569630329,81.92022347552717
75.75684111487293,82.4205825905735,68.05510034348748,84.17734984870069
54.58906962978503,56.496008524566975,54.51234210444636,57.59341700910147
41.74570266130475,65.7717735573583,41.972751142371294,61.10450247848249
106.43821776179807,154.2483015624448,102.41357957957325,161.67202199432478
95.9732520837771,180.88639601558913,98.15011865246771,188.255954833924
107.15173814893588,114.05331975368239,102.41357957957325,126.56116730051451
107.38957827798178,93.59906865573228,102.66437139881475,107.25019721891886
107.15173814893588,135.22109123877027,102.66437139881475,140.85630099728013
