fix_x,fix_y,mov_x,mov_y
180.08806919520873,36.90381287075087,177.00555548215777,43.3459526231652
183.8269549279907,202.16256225971387,177.38340753854493,216.78004650486844
137.46477184149433,189.07646219497698,127.12908403905362,187.30758610667053
124.3786717767574,201.04089653987927,118.81633879853621,199.3988519110594
127.36978036298298,190.57201648808976,118.43848674214905,189.95255050138059
134.47366325526872,200.6670079666011,127.88478815182793,198.6431477982851
94.46758591450167,141.59261338864596,92.74454690782272,135.54185438163054
157.28086622523875,170.38203353106712,149.0445033095085,165.7700188926028
126.62200321642659,112.42930467294661,121.08345113685914,115.51569539311146
183.45306635471252,120.28096471178876,178.13911165131924,123.0727365208545
