fix_x,fix_y,mov_x,mov_y
227.94516129032257,35.54340524193549,230.12078093339943,42.09589549163434
229.48870967741937,72.97445362903227,229.72869794838806,80.12794503773648
229.87459677419355,93.81235685483875,229.72869794838806,96.98751339322507
230.64637096774197,130.4716310483871,230.12078093339943,159.32870801003165
192.44354838709677,105.38896975806455,186.20748661212684,110.71041786862276
135.7181451612903,105.00308266129034,130.1396197555021,119.33624353887268
165.43145161290323,96.12767943548391,162.2904245264338,102.86875816839552
152.31129032258065,110.01961491935486,146.60710512597933,120.90457547891816
172.3774193548387,105.00308266129034,168.17166930160425,113.8470817487136
181.25282258064516,98.82888911290325,174.83708004679733,105.22125607846368
182.41048387096777,105.77485685483873,177.18957795686555,112.67083279367955
151.15362903225804,98.82888911290325,148.95960303604744,107.18167100352048
156.55604838709678,234.27526008064518,159.9379266163656,264.4069479930767
169.67620967741937,221.926872983871,169.34791825663825,257.3494542628722
177.00806451612902,233.889372983871,177.9737439268883,267.935694858179
192.829435483871,253.1837278225807,196.40164422242225,287.53984410874705
183.18225806451613,244.69421169354843,185.03123765709273,277.34568649845164
205.17782258064517,260.90146975806454,214.04537854793358,294.989420823963
229.10282258064518,188.74058266129035,229.72869794838806,207.94699815144057
