fix_x,fix_y,mov_x,mov_y
208.71032163064902,34.85220832067222,215.00937603966372,38.8346633021099
213.23001353589532,94.84084633575992,215.43214757128578,87.03061790701673
72.70868339096401,161.40358166756948,72.1125983514313,161.43840747248683
154.47401876769308,103.05846798166232,149.4797886382554,100.55930691892036
186.9336242690076,104.29111122854766,189.64308414234438,100.98207845054236
170.08749989490767,133.87454915379638,165.12233530826904,140.72260242300936
101.47035915162246,118.6719491088769,100.86106250172656,117.89293971542193
86.26775910670298,136.3398356475671,86.90960195820094,133.11271485381354
126.12322408932971,104.29111122854766,124.95903980417995,102.67316457703032
212.4082513713051,271.10883064036676,214.58660450804177,276.43226407366797
