fix_x,fix_y,mov_x,mov_y
145.70161144923543,237.81196104379205,142.41422662235573,241.89140716861976
151.56643253888961,117.5831287058821,143.6508333523501,116.58192519586211
100.03979010835674,167.4341079679423,92.949957422583,171.40482355894358
121.82341129850072,154.02880262016143,116.44548529247504,160.68756523232614
131.45847451721824,156.54229737287034,123.04072118577812,168.5194078556235
149.05293778618068,136.01542355908083,139.52881091903566,140.07745306575416
144.86377986499912,173.71784484971462,142.0020243790243,185.41969983221253
233.6739277940476,143.13699202508943,227.74009099196383,139.25304857909128
234.5117593782839,88.67793904972956,226.91568650530087,79.89592553936399
232.41718041769315,48.04310721426867,224.44247304531223,43.62212812619725
119.72883233790994,206.39327663493054,114.38447407581782,211.38844116209322
121.82341129850072,128.47493930095408,112.32346285916071,132.65781268578826
133.97196926992717,133.50192880637192,127.98714810575541,136.36763287577122
231.16043304133865,272.16305599748057,228.15229323529525,271.5699686884834
