454,126,208,75
463,126,208,75
471,126,208,75
479,126,208,75
486,126,208,75
495,102,168,61
504,126,208,75
726,126,208,75
10703,126,208,75
10704,126,208,75
632,102,168,61
10702,126,208,75
734,126,208,75
742,126,208,75
751,126,208,75
758,126,208,75
766,126,208,75
775,126,208,75
782,126,208,75
790,126,208,75
799,126,208,75
807,126,208,75
815,126,208,75
823,126,208,75
982,126,208,75
19,126,208,75
822,50,184,37
909,50,184,37
918,50,184,37
1121,50,184,37
20,50,184,37
999,50,184,37
715,50,184,37
764,50,184,37
52,50,184,37
92,50,184,37
312,50,184,37
139,50,184,37
387,50,184,37
28,50,184,37
60,50,184,37
926,50,184,37
526,50,184,37
543,50,184,37
468,50,184,37
508,50,184,37
664,50,184,37
712,50,184,37
727,50,184,37
550,50,184,37
743,50,184,37
934,50,184,37
259,50,184,37
324,50,184,37
371,50,184,37
419,50,184,37
1133,50,184,37
843,114,213,105
10693,114,213,105
10694,114,213,105
10695,114,213,105
1037,72,200,60
10696,72,200,60
10697,72,200,60
10698,72,200,60
1084,89,185,71
10699,89,185,71
10700,89,185,71
10701,89,185,71
502,79,194,68
509,79,194,68
829,79,194,68
845,75,181,71
837,79,194,68
518,79,194,68
853,79,194,68
870,75,181,71
861,79,194,68
484682470,88,186,72
484682475,88,186,72
484682479,88,186,72
484682483,86,184,75
484682487,88,186,72
484682492,88,186,72
484682496,88,186,72
484682500,86,184,75
484682504,88,186,72
589508447,51,185,50
484682508,51,185,50
703,138,218,135
16,138,218,135
583,138,218,135
942,160,238,157
952,160,238,157
966,160,238,157
131,144,235,141
295,157,231,156
303,157,231,156
311,157,231,156
451,157,231,156
319,132,234,129
327,132,234,129
334,132,234,129
780,151,236,147
623,152,214,249
477,152,214,249
485,152,214,249
672,152,214,249
493,128,205,248
56,128,205,248
998,128,205,248
754,128,205,248
481,128,205,248
489,128,205,248
144,128,205,248
458,128,205,248
465,128,205,248
473,128,205,248
549009199,128,205,248
275,144,203,237
242,144,203,237
250,144,203,237
258,144,203,237
266,144,203,237
310,144,203,237
333,144,203,237
278,128,192,226
23,128,192,226
292,128,192,226
536,128,192,226
544,128,192,226
551,128,192,226
559,128,192,226
1105,128,192,226
403,128,192,226
411,128,192,226
418,128,192,226
426,128,192,226
472,128,192,226
480,128,192,226
487,128,192,226
435,128,192,226
803,133,153,204
818,133,153,204
1022,133,153,204
1031,133,153,204
835,162,177,216
342,162,177,216
298,162,177,216
826,150,167,211
904,150,167,211
564,150,167,211
596,150,167,211
581,150,167,211
809,179,192,223
351,179,192,223
359,179,192,223
537,179,192,223
498,179,192,223
505,179,192,223
513,179,192,223
546,179,192,223
521,179,192,223
554,179,192,223
562,179,192,223
529,179,192,223
367,179,192,223
569,179,192,223
578,179,192,223
585,179,192,223
594,179,192,223
602,179,192,223
287,179,192,223
343,255,112,128
1129,255,112,128
549,255,112,128
864,255,128,132
637,255,128,132
629,255,128,132
685,255,128,132
709,255,128,132
718,255,128,132
725,255,128,132
733,255,128,132
741,255,128,132
563807435,255,128,132
406,255,128,132
414,255,128,132
422,255,128,132
609,255,128,132
1044,255,128,132
1008,255,128,132
475,255,128,132
1072,255,128,132
1079,255,128,132
1088,255,128,132
170,255,128,132
496345664,255,128,132
496345668,255,128,132
496345672,255,128,132
856,255,144,159
138,255,144,159
218,255,144,159
1020,255,144,159
1029,255,144,159
325,255,144,159
560581551,255,144,159
560581555,255,144,159
239,255,144,159
255,255,144,159
127,255,144,159
1096,255,144,159
1104,255,144,159
64,255,144,159
1120,255,144,159
1113,255,144,159
155,255,144,159
444,255,144,159
59,255,144,159
362,255,144,159
617,255,144,159
626,255,144,159
636,255,144,159
366,255,144,159
1077,255,144,159
571,255,144,159
149,255,144,159
15,255,144,159
181,255,144,159
560581559,255,144,159
51,255,144,159
189,255,144,159
599,255,144,159
907,255,144,159
575,255,144,159
930,255,144,159
560581563,255,144,159
262,255,144,159
1014,255,144,159
27,255,144,159
563807439,255,144,159
178,255,144,159
300,255,144,159
316,255,144,159
321,255,144,159
958,255,144,159
483,255,144,159
186,255,144,159
953,255,144,159
1097,230,68,56
157,255,93,80
390,255,93,80
332,255,93,80
432,255,93,80
38,255,93,80
71,255,93,80
47,255,93,80
79,255,93,80
103,255,93,80
652,255,93,80
660,255,93,80
94,255,93,80
55,255,93,80
87,255,93,80
110,255,93,80
30,255,93,80
118,255,93,80
223,255,93,80
141,255,85,71
72,255,85,71
80,255,85,71
263,255,85,71
272,255,85,71
830,255,85,71
668,255,85,71
676,255,85,71
684,255,85,71
452,255,85,71
523,255,85,71
763,255,85,71
914,255,85,71
1109,255,85,71
1124,255,85,71
126,255,85,71
133,255,85,71
347,255,85,71
286,255,85,71
338,255,85,71
576073699,255,85,71
689,255,85,71
467,255,76,62
88,255,76,62
700,255,76,62
708,255,76,62
716,255,76,62
724,255,76,62
331,255,76,62
210,255,76,62
491,255,76,62
732,255,76,62
606826647,255,76,62
606826651,255,76,62
606826655,255,76,62
606826659,255,76,62
525,255,76,62
1110,255,76,62
1118,255,76,62
557,255,76,62
1126,255,76,62
1,255,76,62
515,255,76,62
740,255,76,62
748,255,76,62
756,255,76,62
980,255,76,62
1004,255,76,62
63,255,76,62
439,255,76,62
447,255,76,62
455,255,76,62
464,255,76,62
693,255,76,62
761,255,76,62
769,255,76,62
777,255,76,62
785,255,76,62
946,255,76,62
290,242,72,59
194,242,72,59
226,242,72,59
356,242,72,59
364,242,72,59
576073704,242,72,59
173,242,72,59
470,242,72,59
614,242,72,59
797,242,72,59
796,242,72,59
804,242,72,59
10671,242,72,59
313,255,100,255
339,255,122,255
302,255,122,255
851,255,122,255
842,255,122,255
834,255,122,255
4,255,122,255
811,255,122,255
820,255,122,255
828,255,122,255
580,255,122,255
271,255,122,255
874,255,122,255
460,255,122,255
599626923,255,122,255
323,255,144,255
381,255,144,255
749,255,144,255
607344830,255,144,255
246,255,144,255
128,255,144,255
539,255,144,255
548,255,144,255
555,255,144,255
294,255,144,255
26,255,144,255
42,255,144,255
17,255,144,255
10,255,144,255
494,255,144,255
503,255,144,255
511,255,144,255
795,255,144,255
50,255,144,255
67,255,144,255
587,255,144,255
614454277,255,144,255
1100,255,144,255
215,255,144,255
531,255,144,255
628,255,144,255
634,255,144,255
706,255,144,255
1061,255,144,255
549009203,255,144,255
549009207,255,144,255
616,255,144,255
214,255,144,255
35,255,144,255
549009211,255,144,255
975,255,144,255
115,255,144,255
606826663,255,144,255
757,255,144,255
231,255,144,255
66,255,144,255
75,255,144,255
58,255,144,255
615,255,144,255
348,255,144,255
374,255,166,255
1052,255,166,255
165,255,166,255
12,255,166,255
100,255,166,255
607344834,255,166,255
607344838,255,166,255
607344842,255,166,255
607344846,255,166,255
607344850,255,166,255
607344854,255,166,255
607344858,255,166,255
607344862,255,166,255
197,255,166,255
591,255,166,255
872,255,166,255
1065,255,155,136
771,255,155,136
1132,255,174,111
612,255,174,111
82,255,174,111
90,255,174,111
99,255,174,111
7,255,174,111
867,255,174,111
123,255,174,111
881,255,174,111
860,255,174,111
868,255,174,111
875,255,174,111
883,255,174,111
891,255,174,111
890,255,174,111
899,255,174,111
915,255,174,111
923,255,174,111
398,255,174,111
122,255,174,111
105,255,174,111
114,255,174,111
987,255,186,134
280,255,186,134
880,255,186,134
283,255,186,134
599626927,255,186,134
898,255,186,134
931,255,186,134
1093,255,186,134
552,255,186,134
318,255,186,134
462,255,186,134
534,255,186,134
574,255,186,134
621,255,186,134
549009215,255,186,134
549009219,255,186,134
549009223,255,186,134
549009227,255,186,134
1117,255,195,149
679,255,195,149
137,255,195,149
130,255,195,149
147,255,195,149
162,255,195,149
604,255,195,149
146,255,195,149
238,255,195,149
350,255,195,149
358,255,195,149
354,255,155,205
386,255,165,210
207,255,165,210
607,255,165,210
112,255,165,210
560,255,165,210
96,255,165,210
101,255,165,210
720,255,165,210
711,255,165,210
1039,255,165,210
903,255,165,210
642,255,165,210
651,255,165,210
659,255,165,210
666,255,165,210
674,255,165,210
682,255,165,210
691,255,165,210
429,255,165,210
437,255,165,210
445,255,165,210
77,255,165,210
53,255,165,210
61,255,165,210
45,255,165,210
69,255,165,210
589508451,255,165,210
789,255,165,210
370,255,179,217
653,255,179,217
568,255,179,217
661,255,179,217
576,255,179,217
640,255,179,217
135,255,179,217
939,255,179,217
143,255,179,217
839,255,179,217
887,255,179,217
1048,255,179,217
372,255,179,217
83,255,179,217
136,255,179,217
106,255,179,217
203,255,179,217
235,255,179,217
955,255,179,217
963,255,179,217
307,255,179,217
395,255,179,217
1098,255,179,217
1107,255,179,217
852,255,179,217
859,255,179,217
938,255,179,217
970,255,179,217
978,255,179,217
154,255,179,217
161,255,179,217
177,255,179,217
169,255,179,217
995,255,179,217
1069,255,179,217
185,255,179,217
193,255,179,217
701,255,179,217
209,255,179,217
202,255,179,217
225,255,179,217
217,255,179,217
765,255,179,217
773,255,179,217
781,255,179,217
76,255,179,217
379,255,198,226
206,255,198,226
230,255,198,226
222,255,198,226
512,240,240,128
528,240,240,128
1144,255,252,145
1145,255,252,145
1143,236,231,84
645,255,252,145
912,255,252,145
10707,255,252,145
10706,255,252,145
10705,236,231,84
920,255,252,145
976,255,252,145
10710,255,252,145
10709,255,252,145
10708,236,231,84
984,255,252,145
10713,255,252,145
10712,255,252,145
10711,236,231,84
928,255,252,145
992,255,252,145
10716,255,252,145
10715,255,252,145
10714,236,231,84
1001,255,252,145
10719,255,252,145
10718,255,252,145
10717,236,231,84
1091,255,252,145
10722,255,252,145
10721,255,252,145
10720,236,231,84
936,255,252,145
10725,255,252,145
10724,255,252,145
10723,236,231,84
944,255,252,145
10728,255,252,145
10727,255,252,145
10726,236,231,84
951,255,252,145
10731,255,252,145
10730,255,252,145
10729,236,231,84
957,255,252,145
10734,255,252,145
10733,255,252,145
10732,236,231,84
968,255,252,145
10737,255,252,145
10736,255,252,145
10735,236,231,84
1073,255,252,145
1007,255,252,145
10674,255,252,145
10673,255,252,145
10672,236,231,84
1017,255,252,145
1056,255,252,145
10677,255,252,145
10676,255,252,145
10675,236,231,84
1064,255,252,145
10680,255,252,145
10679,255,252,145
10678,236,231,84
1025,255,252,145
10683,255,252,145
10682,255,252,145
10681,236,231,84
1033,255,252,145
10686,255,252,145
10685,255,252,145
10684,236,231,84
1041,255,252,145
10689,255,252,145
10688,255,252,145
10687,236,231,84
1049,255,252,145
10692,255,252,145
10691,255,252,145
10690,236,231,84
519,240,240,128
989,255,253,188
91,255,253,188
846,255,253,188
589508455,255,253,188
1009,204,204,204
967,204,204,204
885,204,204,204
949,204,204,204
840,204,204,204
1016,204,204,204
21,204,204,204
665,204,204,204
538,204,204,204
459,204,204,204
900,204,204,204
848,204,204,204
876,204,204,204
916,204,204,204
336,204,204,204
117,204,204,204
125,204,204,204
357,204,204,204
832,204,204,204
62,204,204,204
158,204,204,204
911,204,204,204
384,204,204,204
710,204,204,204
901,204,204,204
93,204,204,204
229,204,204,204
705,204,204,204
794,204,204,204
798,204,204,204
1131,204,204,204
1116,204,204,204
933,204,204,204
1076,204,204,204
413,204,204,204
948,204,204,204
841,204,204,204
641,204,204,204
506,204,204,204
658,204,204,204
633,204,204,204
482,204,204,204
808,204,204,204
917,204,204,204
237,204,204,204
717,204,204,204
813,204,204,204
925,204,204,204
792,204,204,204
932,204,204,204
570,204,204,204
522,204,204,204
858,204,204,204
586,204,204,204
514,204,204,204
380,204,204,204
388,204,204,204
396,204,204,204
697,204,204,204
871,204,204,204
29,204,204,204
389,204,204,204
245,204,204,204
261,204,204,204
270,204,204,204
293,204,204,204
277,204,204,204
253,204,204,204
285,204,204,204
627,204,204,204
960,204,204,204
744,204,204,204
752,204,204,204
326,204,204,204
812,204,204,204
85,204,204,204
850,204,204,204
866,204,204,204
78,204,204,204
1123,204,204,204
553,204,204,204
499,204,204,204
650,204,204,204
490,204,204,204
404,204,204,204
410,204,204,204
373,204,204,204
728,204,204,204
484682512,204,204,204
983,204,204,204
776,204,204,204
956,204,204,204
579,204,204,204
964,204,204,204
1108,204,204,204
971,204,204,204
979,204,204,204
484682516,204,204,204
986,204,204,204
784,204,204,204
6,204,204,204
924,204,204,204
1036,204,204,204
1012,204,204,204
1003,204,204,204
994,204,204,204
190,204,204,204
198,204,204,204
1019,204,204,204
1028,204,204,204
896,204,204,204
1092,204,204,204
14,204,204,204
86,204,204,204
365,204,204,204
484682520,204,204,204
484682524,204,204,204
1000,204,204,204
760,204,204,204
142,204,204,204
102,204,204,204
109,204,204,204
134,204,204,204
309,204,204,204
317,204,204,204
877,204,204,204
1051,204,204,204
1060,204,204,204
1043,204,204,204
863,204,204,204
397,204,204,204
221,204,204,204
736,204,204,204
855,204,204,204
205,204,204,204
213,204,204,204
941,204,204,204
991,204,204,204
768,204,204,204
884,204,204,204
892,204,204,204
908,204,204,204
940,204,204,204
1099,204,204,204
466,204,204,204
530,204,204,204
603,204,204,204
745,204,204,204
420,204,204,204
737,204,204,204
428,204,204,204
436,204,204,204
618,204,204,204
443,204,204,204
449,204,204,204
713,204,204,204
474,204,204,204
37,204,204,204
301,204,204,204
484682528,204,204,204
824,204,204,204
54,204,204,204
405,204,204,204
174,204,204,204
349,204,204,204
817,204,204,204
825,204,204,204
833,204,204,204
166,204,204,204
341,204,204,204
182,204,204,204
762,204,204,204
770,204,204,204
779,204,204,204
787,204,204,204
150,204,204,204
46,204,204,204
753,204,204,204
690,204,204,204
681,204,204,204
673,204,204,204
1068,204,204,204
722,204,204,204
1083,204,204,204
802,204,204,204
595,204,204,204
611,204,204,204
730,204,204,204
70,204,204,204
547,204,204,204
563,204,204,204
73,170,170,170
81,170,170,170
89,170,170,170
98,170,170,170
108,170,170,170
116,170,170,170
124,170,170,170
129,170,170,170
140,170,170,170
145,170,170,170
153,170,170,170
164,170,170,170
1024,170,170,170
1032,170,170,170
1055,170,170,170
1063,170,170,170
1071,170,170,170
1078,170,170,170
1040,170,170,170
1087,170,170,170
1095,170,170,170
1103,170,170,170
1112,170,170,170
1119,170,170,170
3,170,170,170
11,170,170,170
18,170,170,170
25,170,170,170
34,170,170,170
43,170,170,170
49,170,170,170
57,170,170,170
65,170,170,170
624,170,170,170
304325711,127,46,126
0,0,0,0
